Customer ID,City,Age,Cuisine Preference,Veg Nonveg Egg Preference,App Usage Frequency,Time Preference,Course Preference,avg_order_value,avg_order_items,total_orders
101006,Chennai,34,"[0.07, 0.53, 0.09, 0.02, 0.22, 0.03, 0.04]","[0.14, 0.42, 0.44]",low,"[0.0, 0.25, 0.1, 0.43, 0.22]","[0.28, 0.25, 0.13, 0.17, 0.17]",498.9130434782609,3.739130434782609,23
101007,Chennai,74,"[0.03, 0.19, 0.12, 0.31, 0.29, 0.01, 0.05]","[0.27, 0.7, 0.03]",medium,"[0.0, 0.34, 0.17, 0.27, 0.22]","[0.56, 0.06, 0.22, 0.11, 0.05]",704.8863636363636,4.545454545454546,44
101008,Mumbai,18,"[0.17, 0.07, 0.14, 0.26, 0.07, 0.09, 0.2]","[0.23, 0.55, 0.22]",low,"[0.0, 0.24, 0.14, 0.22, 0.4]","[0.19, 0.06, 0.09, 0.44, 0.22]",412.5357142857143,4.0,28
101009,Mumbai,37,"[0.09, 0.21, 0.05, 0.26, 0.01, 0.19, 0.19]","[0.27, 0.54, 0.19]",high,"[0.32, 0.14, 0.02, 0.44, 0.08]","[0.26, 0.18, 0.48, 0.0, 0.08]",616.0444444444445,4.455555555555556,90
101010,Bangalore,40,"[0.06, 0.22, 0.16, 0.09, 0.05, 0.23, 0.19]","[0.28, 0.47, 0.25]",medium,"[0.0, 0.5, 0.04, 0.45, 0.01]","[0.41, 0.22, 0.17, 0.11, 0.09]",948.7179487179487,6.743589743589744,39
101011,Mumbai,41,"[0.34, 0.32, 0.03, 0.15, 0.03, 0.01, 0.12]","[0.71, 0.26, 0.03]",medium,"[0.0, 0.3, 0.26, 0.21, 0.23]","[0.46, 0.11, 0.29, 0.02, 0.12]",486.0731707317073,3.5365853658536586,41
101012,Delhi,20,"[0.15, 0.22, 0.17, 0.16, 0.03, 0.17, 0.1]","[0.74, 0.19, 0.07]",medium,"[0.0, 0.24, 0.46, 0.22, 0.08]","[0.22, 0.27, 0.12, 0.14, 0.25]",449.85,3.2,40
101013,Delhi,39,"[0.25, 0.24, 0.21, 0.15, 0.01, 0.12, 0.02]","[0.2, 0.79, 0.01]",medium,"[0.0, 0.26, 0.12, 0.41, 0.21]","[0.34, 0.14, 0.23, 0.08, 0.21]",1024.3272727272727,6.890909090909091,55
101014,Bangalore,43,"[0.08, 0.35, 0.14, 0.11, 0.04, 0.21, 0.07]","[0.65, 0.0, 0.35]",medium,"[0.0, 0.07, 0.25, 0.63, 0.05]","[0.22, 0.18, 0.19, 0.22, 0.19]",467.80434782608694,4.108695652173913,46
101015,Mumbai,56,"[0.05, 0.07, 0.25, 0.19, 0.15, 0.1, 0.19]","[0.15, 0.74, 0.11]",medium,"[0.0, 0.27, 0.19, 0.45, 0.09]","[0.21, 0.23, 0.15, 0.09, 0.32]",1009.5526315789474,6.657894736842105,38
101016,Chennai,32,"[0.27, 0.37, 0.0, 0.19, 0.05, 0.01, 0.11]","[0.42, 0.26, 0.32]",medium,"[0.0, 0.3, 0.16, 0.49, 0.05]","[0.43, 0.22, 0.03, 0.07, 0.25]",888.6875,6.59375,32
101017,Delhi,27,"[0.49, 0.12, 0.17, 0.04, 0.02, 0.03, 0.13]","[0.37, 0.58, 0.05]",low,"[0.0, 0.32, 0.18, 0.3, 0.2]","[0.26, 0.18, 0.35, 0.03, 0.18]",554.9565217391304,3.5217391304347827,23
101018,Bangalore,33,"[0.06, 0.07, 0.05, 0.35, 0.09, 0.21, 0.17]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.35, 0.11, 0.34, 0.2]","[0.46, 0.04, 0.39, 0.02, 0.09]",610.6086956521739,4.630434782608695,46
101019,Bangalore,37,"[0.14, 0.25, 0.11, 0.15, 0.15, 0.05, 0.15]","[0.03, 0.76, 0.21]",medium,"[0.0, 0.09, 0.37, 0.15, 0.39]","[0.27, 0.37, 0.13, 0.09, 0.14]",922.75,5.8125,48
101020,Chennai,38,"[0.08, 0.22, 0.31, 0.16, 0.05, 0.14, 0.04]","[0.38, 0.26, 0.36]",medium,"[0.0, 0.14, 0.12, 0.53, 0.21]","[0.21, 0.26, 0.26, 0.0, 0.27]",399.6862745098039,2.764705882352941,51
101021,Bangalore,28,"[0.09, 0.15, 0.15, 0.03, 0.09, 0.33, 0.16]","[0.08, 0.86, 0.06]",medium,"[0.0, 0.34, 0.1, 0.41, 0.15]","[0.06, 0.26, 0.06, 0.13, 0.49]",904.4722222222222,6.666666666666667,36
101022,Chennai,39,"[0.09, 0.16, 0.23, 0.17, 0.16, 0.07, 0.12]","[0.18, 0.79, 0.03]",medium,"[0.0, 0.46, 0.09, 0.24, 0.21]","[0.34, 0.23, 0.06, 0.18, 0.19]",566.9787234042553,3.723404255319149,47
101023,Mumbai,32,"[0.27, 0.04, 0.14, 0.1, 0.06, 0.21, 0.18]","[0.52, 0.39, 0.09]",medium,"[0.0, 0.29, 0.18, 0.34, 0.19]","[0.04, 0.31, 0.26, 0.05, 0.34]",451.2,2.909090909090909,55
101024,Chennai,29,"[0.2, 0.2, 0.13, 0.13, 0.19, 0.05, 0.1]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.01, 0.29, 0.44, 0.26]","[0.26, 0.2, 0.17, 0.08, 0.29]",792.9318181818181,6.090909090909091,44
101025,Bangalore,23,"[0.08, 0.13, 0.3, 0.08, 0.03, 0.14, 0.24]","[0.61, 0.28, 0.11]",high,"[0.0, 0.51, 0.09, 0.23, 0.17]","[0.24, 0.13, 0.13, 0.34, 0.16]",773.0340909090909,6.3522727272727275,88
101026,Bangalore,40,"[0.04, 0.13, 0.21, 0.02, 0.05, 0.35, 0.2]","[0.22, 0.43, 0.35]",low,"[0.0, 0.49, 0.15, 0.23, 0.13]","[0.33, 0.11, 0.18, 0.08, 0.3]",690.3333333333334,5.5,12
101027,Delhi,37,"[0.25, 0.05, 0.17, 0.18, 0.18, 0.15, 0.02]","[0.53, 0.46, 0.01]",low,"[0.0, 0.38, 0.06, 0.41, 0.15]","[0.27, 0.32, 0.13, 0.05, 0.23]",742.7941176470588,4.352941176470588,34
101028,Chennai,25,"[0.01, 0.29, 0.14, 0.08, 0.25, 0.1, 0.13]","[0.24, 0.69, 0.07]",low,"[0.0, 0.14, 0.09, 0.66, 0.11]","[0.33, 0.46, 0.09, 0.02, 0.1]",1209.6129032258063,6.225806451612903,31
101029,Mumbai,60,"[0.17, 0.22, 0.1, 0.32, 0.01, 0.03, 0.15]","[0.39, 0.61, 0.0]",low,"[0.0, 0.16, 0.23, 0.47, 0.14]","[0.24, 0.3, 0.22, 0.13, 0.11]",904.741935483871,6.419354838709677,31
101030,Bangalore,34,"[0.09, 0.27, 0.07, 0.11, 0.04, 0.03, 0.39]","[0.79, 0.0, 0.21]",low,"[0.0, 0.28, 0.35, 0.3, 0.07]","[0.12, 0.41, 0.09, 0.08, 0.3]",628.3125,4.25,32
101031,Bangalore,34,"[0.15, 0.07, 0.08, 0.12, 0.13, 0.17, 0.28]","[0.83, 0.0, 0.17]",medium,"[0.0, 0.15, 0.28, 0.4, 0.17]","[0.31, 0.13, 0.02, 0.11, 0.43]",770.2727272727273,5.931818181818182,44
101032,Delhi,38,"[0.19, 0.05, 0.44, 0.09, 0.02, 0.15, 0.06]","[0.65, 0.35, 0.0]",medium,"[0.0, 0.38, 0.08, 0.41, 0.13]","[0.2, 0.14, 0.02, 0.01, 0.63]",786.170731707317,5.560975609756097,41
101033,Chennai,18,"[0.02, 0.2, 0.14, 0.07, 0.03, 0.43, 0.11]","[1.0, 0.0, 0.0]",low,"[0.0, 0.46, 0.17, 0.32, 0.05]","[0.2, 0.08, 0.41, 0.14, 0.17]",546.3636363636364,5.151515151515151,33
101034,Delhi,45,"[0.1, 0.35, 0.11, 0.12, 0.16, 0.01, 0.15]","[1.0, 0.0, 0.0]",high,"[0.0, 0.11, 0.07, 0.31, 0.51]","[0.73, 0.06, 0.12, 0.02, 0.07]",403.05479452054794,2.808219178082192,73
101035,Delhi,33,"[0.3, 0.04, 0.16, 0.01, 0.08, 0.23, 0.18]","[1.0, 0.0, 0.0]",high,"[0.0, 0.29, 0.17, 0.39, 0.15]","[0.06, 0.32, 0.17, 0.09, 0.36]",699.8148148148148,4.765432098765432,81
101036,Chennai,18,"[0.14, 0.11, 0.3, 0.05, 0.14, 0.17, 0.09]","[0.33, 0.62, 0.05]",medium,"[0.0, 0.45, 0.14, 0.3, 0.11]","[0.15, 0.02, 0.46, 0.23, 0.14]",721.1176470588235,6.1568627450980395,51
101037,Chennai,37,"[0.12, 0.12, 0.12, 0.28, 0.2, 0.04, 0.12]","[0.06, 0.0, 0.94]",high,"[0.0, 0.17, 0.18, 0.4, 0.25]","[0.51, 0.08, 0.11, 0.1, 0.2]",399.42391304347825,2.739130434782609,92
101038,Chennai,22,"[0.06, 0.08, 0.3, 0.22, 0.17, 0.07, 0.1]","[1.0, 0.0, 0.0]",high,"[0.0, 0.34, 0.42, 0.13, 0.11]","[0.2, 0.21, 0.19, 0.1, 0.3]",703.3372093023256,5.1395348837209305,86
101039,Mumbai,18,"[0.21, 0.24, 0.06, 0.27, 0.12, 0.0, 0.1]","[0.58, 0.35, 0.07]",medium,"[0.0, 0.3, 0.12, 0.34, 0.24]","[0.25, 0.18, 0.13, 0.22, 0.22]",730.3235294117648,5.5,34
101040,Bangalore,30,"[0.16, 0.11, 0.24, 0.06, 0.02, 0.16, 0.25]","[0.83, 0.0, 0.17]",medium,"[0.0, 0.34, 0.15, 0.41, 0.1]","[0.2, 0.2, 0.1, 0.16, 0.34]",656.4888888888889,4.844444444444444,45
101041,Bangalore,18,"[0.05, 0.11, 0.23, 0.16, 0.13, 0.11, 0.21]","[0.28, 0.4, 0.32]",medium,"[0.0, 0.35, 0.09, 0.35, 0.21]","[0.15, 0.23, 0.14, 0.12, 0.36]",686.96,4.9,50
101042,Chennai,18,"[0.05, 0.24, 0.12, 0.09, 0.21, 0.23, 0.06]","[1.0, 0.0, 0.0]",low,"[0.0, 0.17, 0.3, 0.2, 0.33]","[0.43, 0.06, 0.07, 0.13, 0.31]",793.2068965517242,6.517241379310345,29
101043,Bangalore,50,"[0.07, 0.29, 0.06, 0.17, 0.14, 0.09, 0.18]","[0.21, 0.71, 0.08]",low,"[0.0, 0.24, 0.47, 0.15, 0.14]","[0.24, 0.04, 0.11, 0.17, 0.44]",394.54545454545456,3.4545454545454546,22
101044,Chennai,33,"[0.2, 0.52, 0.13, 0.01, 0.04, 0.01, 0.09]","[0.25, 0.45, 0.3]",medium,"[0.0, 0.1, 0.04, 0.6, 0.26]","[0.22, 0.26, 0.19, 0.0, 0.33]",638.74,4.92,50
101045,Delhi,39,"[0.53, 0.0, 0.12, 0.04, 0.09, 0.09, 0.13]","[0.88, 0.0, 0.12]",low,"[0.0, 0.21, 0.11, 0.37, 0.31]","[0.3, 0.17, 0.17, 0.1, 0.26]",858.4615384615385,5.884615384615385,26
101046,Delhi,18,"[0.33, 0.11, 0.14, 0.09, 0.14, 0.17, 0.02]","[0.18, 0.8, 0.02]",low,"[0.0, 0.22, 0.14, 0.37, 0.27]","[0.05, 0.47, 0.06, 0.21, 0.21]",525.5625,3.6875,16
101047,Bangalore,50,"[0.07, 0.14, 0.11, 0.12, 0.0, 0.25, 0.31]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.6, 0.28, 0.1, 0.02]","[0.29, 0.22, 0.3, 0.04, 0.15]",1022.02,7.34,50
101048,Mumbai,56,"[0.05, 0.52, 0.08, 0.12, 0.03, 0.05, 0.15]","[0.34, 0.3, 0.36]",low,"[0.42, 0.34, 0.03, 0.2, 0.01]","[0.3, 0.13, 0.29, 0.07, 0.21]",658.8620689655172,5.551724137931035,29
101049,Delhi,18,"[0.37, 0.08, 0.26, 0.02, 0.16, 0.07, 0.04]","[0.37, 0.44, 0.19]",low,"[0.0, 0.04, 0.33, 0.27, 0.36]","[0.22, 0.07, 0.44, 0.16, 0.11]",691.16,4.92,25
101050,Chennai,18,"[0.02, 0.14, 0.28, 0.11, 0.06, 0.04, 0.35]","[0.64, 0.34, 0.02]",medium,"[0.0, 0.18, 0.15, 0.48, 0.19]","[0.21, 0.15, 0.17, 0.15, 0.32]",586.1764705882352,4.9411764705882355,51
101051,Chennai,18,"[0.08, 0.4, 0.15, 0.02, 0.12, 0.04, 0.19]","[0.52, 0.41, 0.07]",low,"[0.31, 0.19, 0.09, 0.27, 0.14]","[0.35, 0.03, 0.16, 0.23, 0.23]",497.34090909090907,4.840909090909091,44
101052,Chennai,38,"[0.03, 0.31, 0.22, 0.16, 0.09, 0.07, 0.12]","[0.12, 0.86, 0.02]",medium,"[0.0, 0.24, 0.28, 0.1, 0.38]","[0.46, 0.34, 0.09, 0.03, 0.08]",1120.1304347826087,5.913043478260869,46
101053,Delhi,22,"[0.35, 0.03, 0.08, 0.15, 0.12, 0.27, 0.0]","[0.98, 0.0, 0.02]",medium,"[0.25, 0.19, 0.01, 0.48, 0.07]","[0.12, 0.38, 0.12, 0.12, 0.26]",471.21875,3.3125,32
101054,Delhi,31,"[0.46, 0.08, 0.19, 0.04, 0.06, 0.02, 0.15]","[0.2, 0.72, 0.08]",low,"[0.0, 0.13, 0.09, 0.63, 0.15]","[0.31, 0.09, 0.14, 0.05, 0.41]",683.8275862068965,5.448275862068965,29
101055,Delhi,30,"[0.23, 0.47, 0.05, 0.17, 0.06, 0.01, 0.01]","[0.19, 0.66, 0.15]",medium,"[0.0, 0.25, 0.22, 0.27, 0.26]","[0.12, 0.27, 0.25, 0.01, 0.35]",908.0952380952381,7.238095238095238,42
101056,Delhi,18,"[0.25, 0.01, 0.31, 0.09, 0.16, 0.18, 0.0]","[0.25, 0.72, 0.03]",low,"[0.0, 0.25, 0.33, 0.34, 0.08]","[0.07, 0.17, 0.23, 0.13, 0.4]",652.6774193548387,4.967741935483871,31
101057,Bangalore,32,"[0.08, 0.1, 0.19, 0.15, 0.04, 0.26, 0.18]","[0.42, 0.0, 0.58]",low,"[0.0, 0.38, 0.17, 0.25, 0.2]","[0.44, 0.13, 0.24, 0.06, 0.13]",417.1904761904762,3.0952380952380953,21
101058,Bangalore,57,"[0.01, 0.18, 0.22, 0.14, 0.08, 0.21, 0.16]","[0.19, 0.33, 0.48]",low,"[0.0, 0.25, 0.2, 0.44, 0.11]","[0.15, 0.18, 0.13, 0.09, 0.45]",618.75,5.416666666666667,24
101059,Mumbai,54,"[0.09, 0.22, 0.36, 0.15, 0.0, 0.04, 0.14]","[0.37, 0.51, 0.12]",low,"[0.0, 0.4, 0.08, 0.45, 0.07]","[0.12, 0.3, 0.05, 0.05, 0.48]",805.9411764705883,5.5,34
101060,Mumbai,18,"[0.44, 0.14, 0.09, 0.17, 0.08, 0.05, 0.03]","[0.27, 0.18, 0.55]",medium,"[0.0, 0.34, 0.1, 0.39, 0.17]","[0.32, 0.22, 0.21, 0.04, 0.21]",1057.75,7.134615384615385,52
101061,Chennai,18,"[0.06, 0.12, 0.12, 0.32, 0.17, 0.09, 0.12]","[0.34, 0.37, 0.29]",medium,"[0.43, 0.24, 0.1, 0.22, 0.01]","[0.19, 0.15, 0.11, 0.02, 0.53]",598.1944444444445,4.333333333333333,36
101062,Bangalore,31,"[0.25, 0.25, 0.29, 0.06, 0.01, 0.04, 0.1]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.12, 0.2, 0.4, 0.28]","[0.13, 0.43, 0.16, 0.15, 0.13]",777.0,4.813953488372093,43
101063,Delhi,42,"[0.4, 0.19, 0.08, 0.13, 0.08, 0.11, 0.01]","[0.15, 0.57, 0.28]",medium,"[0.0, 0.33, 0.06, 0.51, 0.1]","[0.17, 0.37, 0.06, 0.14, 0.26]",875.53125,5.875,32
101064,Delhi,47,"[0.17, 0.07, 0.11, 0.25, 0.05, 0.33, 0.02]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.48, 0.22, 0.21, 0.09]","[0.28, 0.21, 0.27, 0.0, 0.24]",655.2058823529412,5.117647058823529,34
101065,Mumbai,18,"[0.08, 0.12, 0.15, 0.12, 0.09, 0.1, 0.34]","[0.56, 0.41, 0.03]",high,"[0.0, 0.13, 0.26, 0.51, 0.1]","[0.27, 0.3, 0.09, 0.07, 0.27]",926.0121951219512,5.597560975609756,82
101066,Bangalore,18,"[0.05, 0.39, 0.12, 0.11, 0.05, 0.12, 0.16]","[1.0, 0.0, 0.0]",high,"[0.0, 0.38, 0.23, 0.3, 0.09]","[0.09, 0.2, 0.02, 0.33, 0.36]",539.7125,4.9,80
101067,Mumbai,43,"[0.11, 0.26, 0.17, 0.16, 0.07, 0.0, 0.23]","[1.0, 0.0, 0.0]",medium,"[0.24, 0.06, 0.26, 0.4, 0.04]","[0.19, 0.14, 0.42, 0.03, 0.22]",683.6486486486486,5.783783783783784,37
101068,Bangalore,20,"[0.21, 0.21, 0.04, 0.1, 0.06, 0.21, 0.17]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.13, 0.18, 0.43, 0.26]","[0.36, 0.15, 0.18, 0.14, 0.17]",678.3170731707318,5.634146341463414,41
101069,Delhi,32,"[0.42, 0.05, 0.2, 0.02, 0.23, 0.06, 0.02]","[0.11, 0.65, 0.24]",medium,"[0.0, 0.37, 0.22, 0.36, 0.05]","[0.29, 0.19, 0.24, 0.09, 0.19]",545.8048780487804,3.317073170731707,41
101070,Chennai,62,"[0.13, 0.32, 0.12, 0.11, 0.12, 0.18, 0.02]","[0.12, 0.82, 0.06]",medium,"[0.0, 0.1, 0.11, 0.64, 0.15]","[0.43, 0.23, 0.26, 0.02, 0.06]",677.0243902439024,4.439024390243903,41
101071,Delhi,38,"[0.26, 0.05, 0.19, 0.12, 0.01, 0.36, 0.01]","[0.09, 0.67, 0.24]",medium,"[0.0, 0.3, 0.1, 0.43, 0.17]","[0.4, 0.25, 0.06, 0.03, 0.26]",925.4545454545455,5.545454545454546,44
101072,Chennai,34,"[0.24, 0.17, 0.17, 0.04, 0.09, 0.07, 0.22]","[0.3, 0.48, 0.22]",medium,"[0.0, 0.21, 0.11, 0.4, 0.28]","[0.35, 0.13, 0.17, 0.13, 0.22]",540.5116279069767,3.86046511627907,43
101073,Delhi,40,"[0.37, 0.07, 0.04, 0.07, 0.28, 0.1, 0.07]","[0.56, 0.27, 0.17]",medium,"[0.0, 0.19, 0.3, 0.4, 0.11]","[0.13, 0.22, 0.4, 0.0, 0.25]",989.0,6.116279069767442,43
101074,Bangalore,35,"[0.18, 0.42, 0.01, 0.09, 0.02, 0.02, 0.26]","[0.27, 0.6, 0.13]",low,"[0.0, 0.17, 0.28, 0.33, 0.22]","[0.33, 0.22, 0.06, 0.0, 0.39]",657.2727272727273,4.681818181818182,22
101075,Mumbai,18,"[0.08, 0.1, 0.09, 0.2, 0.09, 0.18, 0.26]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.15, 0.29, 0.28, 0.28]","[0.18, 0.18, 0.11, 0.26, 0.27]",553.7647058823529,4.352941176470588,51
101076,Chennai,36,"[0.11, 0.31, 0.11, 0.2, 0.11, 0.01, 0.15]","[0.26, 0.42, 0.32]",low,"[0.0, 0.13, 0.21, 0.33, 0.33]","[0.18, 0.32, 0.22, 0.02, 0.26]",888.4782608695652,6.434782608695652,23
101077,Mumbai,21,"[0.08, 0.43, 0.04, 0.14, 0.11, 0.12, 0.08]","[0.03, 0.71, 0.26]",low,"[0.0, 0.09, 0.41, 0.34, 0.16]","[0.37, 0.15, 0.12, 0.14, 0.22]",620.7,5.3,20
101078,Bangalore,26,"[0.02, 0.24, 0.27, 0.08, 0.06, 0.14, 0.19]","[0.07, 0.92, 0.01]",low,"[0.0, 0.19, 0.13, 0.53, 0.15]","[0.09, 0.06, 0.04, 0.06, 0.75]",609.5454545454545,5.454545454545454,22
101079,Bangalore,18,"[0.22, 0.4, 0.02, 0.09, 0.05, 0.05, 0.17]","[0.09, 0.54, 0.37]",medium,"[0.5, 0.12, 0.11, 0.26, 0.01]","[0.5, 0.27, 0.06, 0.05, 0.12]",650.2105263157895,4.684210526315789,38
101080,Bangalore,46,"[0.09, 0.12, 0.06, 0.18, 0.08, 0.36, 0.11]","[0.38, 0.43, 0.19]",medium,"[0.0, 0.27, 0.25, 0.35, 0.13]","[0.14, 0.07, 0.15, 0.18, 0.46]",674.531914893617,6.382978723404255,47
101081,Bangalore,18,"[0.16, 0.26, 0.04, 0.1, 0.06, 0.03, 0.35]","[0.41, 0.38, 0.21]",medium,"[0.0, 0.36, 0.05, 0.15, 0.44]","[0.26, 0.27, 0.23, 0.06, 0.18]",824.5957446808511,5.702127659574468,47
101082,Delhi,35,"[0.56, 0.22, 0.07, 0.05, 0.04, 0.01, 0.05]","[0.42, 0.23, 0.35]",medium,"[0.23, 0.26, 0.19, 0.29, 0.03]","[0.4, 0.19, 0.07, 0.08, 0.26]",390.02564102564105,3.1025641025641026,39
101083,Delhi,52,"[0.39, 0.29, 0.09, 0.0, 0.03, 0.04, 0.16]","[0.09, 0.53, 0.38]",low,"[0.0, 0.09, 0.28, 0.14, 0.49]","[0.61, 0.01, 0.27, 0.03, 0.08]",768.5714285714286,5.714285714285714,28
101084,Mumbai,18,"[0.09, 0.17, 0.11, 0.16, 0.0, 0.36, 0.11]","[0.03, 0.86, 0.11]",high,"[0.0, 0.2, 0.16, 0.33, 0.31]","[0.22, 0.26, 0.11, 0.07, 0.34]",484.93243243243245,3.445945945945946,74
101085,Chennai,43,"[0.01, 0.29, 0.12, 0.03, 0.14, 0.39, 0.02]","[0.45, 0.52, 0.03]",low,"[0.0, 0.03, 0.46, 0.41, 0.1]","[0.24, 0.19, 0.22, 0.3, 0.05]",855.6052631578947,7.473684210526316,38
101086,Chennai,36,"[0.08, 0.29, 0.17, 0.11, 0.08, 0.14, 0.13]","[0.28, 0.68, 0.04]",medium,"[0.0, 0.32, 0.14, 0.39, 0.15]","[0.39, 0.3, 0.05, 0.09, 0.17]",771.325,5.1,40
101087,Mumbai,23,"[0.07, 0.09, 0.08, 0.35, 0.02, 0.15, 0.24]","[0.97, 0.0, 0.03]",medium,"[0.0, 0.13, 0.09, 0.53, 0.25]","[0.13, 0.27, 0.02, 0.23, 0.35]",557.3555555555556,4.666666666666667,45
101088,Delhi,44,"[0.41, 0.04, 0.19, 0.09, 0.0, 0.19, 0.08]","[0.12, 0.82, 0.06]",low,"[0.0, 0.18, 0.28, 0.19, 0.35]","[0.4, 0.06, 0.12, 0.02, 0.4]",806.1739130434783,6.0,23
101089,Mumbai,37,"[0.1, 0.29, 0.09, 0.13, 0.05, 0.17, 0.17]","[0.64, 0.2, 0.16]",medium,"[0.0, 0.35, 0.26, 0.36, 0.03]","[0.32, 0.33, 0.18, 0.07, 0.1]",409.6046511627907,2.9767441860465116,43
101090,Delhi,47,"[0.49, 0.27, 0.12, 0.06, 0.04, 0.0, 0.02]","[0.14, 0.51, 0.35]",low,"[0.0, 0.28, 0.06, 0.56, 0.1]","[0.17, 0.26, 0.05, 0.12, 0.4]",707.4,5.828571428571428,35
101091,Delhi,18,"[0.31, 0.03, 0.36, 0.09, 0.03, 0.17, 0.01]","[0.33, 0.49, 0.18]",low,"[0.0, 0.21, 0.44, 0.16, 0.19]","[0.38, 0.07, 0.14, 0.17, 0.24]",1036.576923076923,7.5,26
101092,Mumbai,18,"[0.11, 0.07, 0.11, 0.28, 0.05, 0.23, 0.15]","[0.45, 0.35, 0.2]",medium,"[0.0, 0.33, 0.32, 0.14, 0.21]","[0.14, 0.29, 0.13, 0.41, 0.03]",571.05,4.675,40
101093,Chennai,18,"[0.01, 0.34, 0.21, 0.03, 0.35, 0.01, 0.05]","[1.0, 0.0, 0.0]",low,"[0.0, 0.22, 0.02, 0.37, 0.39]","[0.48, 0.2, 0.16, 0.03, 0.13]",776.4814814814815,5.0,27
101094,Chennai,33,"[0.33, 0.14, 0.06, 0.13, 0.1, 0.21, 0.03]","[1.0, 0.0, 0.0]",low,"[0.0, 0.23, 0.1, 0.42, 0.25]","[0.06, 0.23, 0.46, 0.04, 0.21]",680.4285714285714,4.678571428571429,28
101095,Bangalore,18,"[0.05, 0.18, 0.26, 0.08, 0.04, 0.14, 0.25]","[0.18, 0.44, 0.38]",medium,"[0.0, 0.1, 0.44, 0.23, 0.23]","[0.54, 0.2, 0.09, 0.06, 0.11]",874.7441860465116,5.604651162790698,43
101096,Bangalore,18,"[0.25, 0.14, 0.08, 0.07, 0.03, 0.2, 0.23]","[1.0, 0.0, 0.0]",high,"[0.0, 0.2, 0.15, 0.26, 0.39]","[0.5, 0.06, 0.08, 0.18, 0.18]",821.0449438202247,6.561797752808989,89
101097,Delhi,18,"[0.28, 0.05, 0.15, 0.15, 0.17, 0.19, 0.01]","[0.45, 0.0, 0.55]",low,"[0.0, 0.29, 0.26, 0.38, 0.07]","[0.12, 0.25, 0.09, 0.12, 0.42]",823.8095238095239,6.523809523809524,21
101098,Chennai,38,"[0.0, 0.29, 0.16, 0.06, 0.14, 0.29, 0.06]","[0.36, 0.46, 0.18]",medium,"[0.0, 0.3, 0.22, 0.31, 0.17]","[0.37, 0.1, 0.13, 0.06, 0.34]",387.83720930232556,3.046511627906977,43
101099,Delhi,47,"[0.27, 0.04, 0.18, 0.26, 0.04, 0.12, 0.09]","[0.13, 0.8, 0.07]",low,"[0.0, 0.1, 0.23, 0.57, 0.1]","[0.41, 0.23, 0.06, 0.02, 0.28]",1026.0434782608695,6.0,23
101100,Chennai,49,"[0.11, 0.25, 0.1, 0.11, 0.23, 0.07, 0.13]","[0.98, 0.0, 0.02]",low,"[0.0, 0.39, 0.07, 0.49, 0.05]","[0.45, 0.25, 0.06, 0.02, 0.22]",579.1025641025641,4.282051282051282,39
101101,Bangalore,26,"[0.25, 0.35, 0.09, 0.11, 0.01, 0.05, 0.14]","[0.33, 0.56, 0.11]",low,"[0.0, 0.41, 0.12, 0.21, 0.26]","[0.21, 0.34, 0.15, 0.2, 0.1]",977.7941176470588,7.0588235294117645,34
101102,Bangalore,58,"[0.15, 0.16, 0.19, 0.16, 0.05, 0.14, 0.15]","[0.65, 0.0, 0.35]",low,"[0.0, 0.41, 0.06, 0.49, 0.04]","[0.2, 0.44, 0.05, 0.0, 0.31]",1189.2307692307693,7.846153846153846,26
101103,Mumbai,36,"[0.11, 0.1, 0.11, 0.27, 0.1, 0.11, 0.2]","[1.0, 0.0, 0.0]",medium,"[0.45, 0.04, 0.2, 0.22, 0.09]","[0.31, 0.13, 0.08, 0.05, 0.43]",582.3720930232558,4.3023255813953485,43
101104,Chennai,18,"[0.52, 0.07, 0.1, 0.06, 0.15, 0.05, 0.05]","[0.72, 0.0, 0.28]",medium,"[0.0, 0.16, 0.07, 0.73, 0.04]","[0.1, 0.22, 0.08, 0.03, 0.57]",584.4324324324324,4.297297297297297,37
101105,Bangalore,37,"[0.14, 0.28, 0.06, 0.18, 0.05, 0.04, 0.25]","[0.55, 0.0, 0.45]",medium,"[0.0, 0.18, 0.25, 0.26, 0.31]","[0.37, 0.23, 0.08, 0.16, 0.16]",903.4864864864865,6.972972972972973,37
101106,Chennai,18,"[0.34, 0.23, 0.09, 0.0, 0.13, 0.02, 0.19]","[1.0, 0.0, 0.0]",low,"[0.0, 0.18, 0.51, 0.29, 0.02]","[0.27, 0.2, 0.08, 0.1, 0.35]",736.1428571428571,5.685714285714286,35
101107,Mumbai,18,"[0.21, 0.2, 0.02, 0.19, 0.02, 0.01, 0.35]","[1.0, 0.0, 0.0]",low,"[0.0, 0.28, 0.27, 0.2, 0.25]","[0.41, 0.15, 0.12, 0.13, 0.19]",665.5185185185185,5.148148148148148,27
